DateUpdated,AgeGroups,Total cases,Confirmed cases,Probable cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths
6/12/20,20-29,5219,5039,180,1120,4,4,0
6/12/20,30-39,6367,6200,167,1446,20,20,0
6/12/20,40-49,6317,6144,173,1434,51,41,10
6/12/20,50-59,7626,7394,232,1440,166,137,29
6/12/20,60-69,6399,6192,207,1479,515,440,75
6/12/20,70-79,4275,4047,228,1640,899,737,162
6/12/20,80 and older,6816,6171,645,4152,2528,1961,567
6/13/20,0-9,602,580,22,159,1,1,0
6/13/20,19-Oct,1231,1182,49,268,1,1,0
6/13/20,20-29,5239,5059,180,1124,4,4,0
6/13/20,30-39,6402,6235,167,1454,20,20,0
6/13/20,40-49,6338,6167,171,1439,51,41,10
6/13/20,50-59,7642,7410,232,1443,166,137,29
6/13/20,60-69,6411,6203,208,1482,516,440,76
6/13/20,70-79,4280,4053,227,1642,902,740,162
6/13/20,80 and older,6825,6178,647,4157,2539,1971,568
6/14/20,0-9,605,581,24,160,1,1,0
6/14/20,19-Oct,1238,1188,50,269,1,1,0
6/14/20,20-29,5257,5075,182,1128,4,4,0
6/14/20,30-39,6414,6244,170,1457,20,20,0
6/14/20,40-49,6351,6176,175,1442,52,41,11
6/14/20,50-59,7656,7421,235,1446,166,137,29
6/14/20,60-69,6419,6211,208,1484,516,440,76
6/14/20,70-79,4284,4057,227,1644,902,740,162
6/14/20,80 and older,6833,6185,648,4162,2541,1972,569
6/15/20,0-9,615,591,24,162,1,1,0
6/15/20,19-Oct,1278,1227,51,278,1,1,0
6/15/20,20-29,5342,5155,187,1146,5,5,0
6/15/20,30-39,6430,6266,164,1460,20,20,0
6/15/20,40-49,6400,6222,178,1453,55,43,12
6/15/20,50-59,7682,7447,235,1451,167,138,29
6/15/20,60-69,6367,6157,210,1472,519,441,78
6/15/20,70-79,4286,4055,231,1644,915,753,162
6/15/20,80 and older,6771,6130,641,4125,2526,1960,566
6/16/20,0-9,620,596,24,164,1,1,0
6/16/20,19-Oct,1282,1229,53,279,1,1,0
6/16/20,20-29,5351,5163,188,1148,5,5,0
6/16/20,30-39,6440,6276,164,1462,20,20,0
6/16/20,40-49,6407,6227,180,1455,55,43,12
6/16/20,50-59,7699,7461,238,1454,167,138,29
6/16/20,60-69,6379,6166,213,1474,519,441,78
6/16/20,70-79,4291,4060,231,1646,918,756,162
6/16/20,80 and older,6782,6144,638,4131,2532,1968,564
6/17/20,0-9,619,595,24,163,1,1,0
6/17/20,19-Oct,1286,1232,54,280,1,1,0
6/17/20,20-29,5366,5178,188,1151,5,5,0
6/17/20,30-39,6452,6287,165,1465,20,20,0
6/17/20,40-49,6422,6241,181,1458,55,43,12
6/17/20,50-59,7713,7474,239,1457,167,138,29
6/17/20,60-69,6387,6174,213,1476,521,443,78
6/17/20,70-79,4301,4069,232,1650,920,757,163
6/17/20,80 and older,6787,6148,639,4134,2535,1970,565
6/18/20,0-9,622,598,24,164,1,1,0
6/18/20,19-Oct,1293,1240,53,281,1,1,0
6/18/20,20-29,5393,5204,189,1157,5,5,0
6/18/20,30-39,6463,6299,164,1468,21,21,0
6/18/20,40-49,6433,6252,181,1461,55,43,12
6/18/20,50-59,7728,7490,238,1460,168,139,29
6/18/20,60-69,6399,6186,213,1479,521,443,78
6/18/20,70-79,4313,4081,232,1655,922,758,164
6/18/20,80 and older,6806,6165,641,4146,2543,1974,569
6/19/20,0-9,628,604,24,166,1,1,0
6/19/20,19-Oct,1297,1244,53,282,1,1,0
6/19/20,20-29,5426,5233,193,1164,5,5,0
6/19/20,30-39,6484,6320,164,1472,21,21,0
6/19/20,40-49,6455,6275,180,1466,56,44,12
6/19/20,50-59,7750,7513,237,1464,169,140,29
6/19/20,60-69,6417,6204,213,1483,520,442,78
6/19/20,70-79,4327,4091,236,1660,929,761,168
6/19/20,80 and older,6822,6182,640,4156,2548,1979,569
6/20/20,0-9,634,610,24,167,1,1,0
6/20/20,19-Oct,1299,1246,53,283,1,1,0
6/20/20,20-29,5431,5239,192,1165,5,5,0
6/20/20,30-39,6490,6326,164,1474,21,21,0
6/20/20,40-49,6462,6282,180,1467,56,44,12
6/20/20,50-59,7754,7517,237,1465,169,140,29
6/20/20,60-69,6421,6207,214,1484,521,442,79
6/20/20,70-79,4329,4093,236,1661,933,765,168
6/20/20,80 and older,6826,6185,641,4158,2552,1982,570
6/21/20,0-9,634,610,24,167,1,1,0
6/21/20,19-Oct,1300,1247,53,283,1,1,0
6/21/20,20-29,5439,5245,194,1167,5,5,0
6/21/20,30-39,6490,6326,164,1474,21,21,0
6/21/20,40-49,6466,6283,183,1468,56,44,12
6/21/20,50-59,7760,7522,238,1466,169,140,29
6/21/20,60-69,6425,6210,215,1485,521,442,79
6/21/20,70-79,4331,4094,237,1662,935,766,169
6/21/20,80 and older,6828,6186,642,4159,2553,1983,570
6/22/20,0-9,634,611,23,167,1,1,0
6/22/20,19-Oct,1303,1250,53,283,1,1,0
6/22/20,20-29,5463,5269,194,1172,4,4,0
6/22/20,30-39,6509,6345,164,1478,21,21,0
6/22/20,40-49,6472,6289,183,1469,56,44,12
6/22/20,50-59,7771,7535,236,1468,170,141,29
6/22/20,60-69,6445,6234,211,1490,522,444,78
6/22/20,70-79,4343,4109,234,1666,935,769,166
6/22/20,80 and older,6850,6202,648,4173,2566,1989,577
6/23/20,0-9,635,612,23,167,1,1,0
6/23/20,19-Oct,1304,1251,53,284,1,1,0
6/23/20,20-29,5466,5272,194,1173,4,4,0
6/23/20,30-39,6512,6348,164,1479,21,21,0
6/23/20,40-49,6474,6291,183,1470,56,44,12
6/23/20,50-59,7772,7536,236,1468,171,142,29
6/23/20,60-69,6445,6234,211,1490,523,445,78
6/23/20,70-79,4345,4111,234,1667,935,769,166
6/23/20,80 and older,6851,6202,649,4173,2574,1996,578
6/24/20,0-9,637,614,23,168,1,1,0
6/24/20,19-Oct,1310,1257,53,285,1,1,0
6/24/20,20-29,5489,5290,199,1178,4,4,0
6/24/20,30-39,6526,6358,168,1482,21,21,0
6/24/20,40-49,6488,6301,187,1473,56,44,12
6/24/20,50-59,7778,7540,238,1469,171,142,29
6/24/20,60-69,6451,6241,210,1491,525,447,78
6/24/20,70-79,4347,4110,237,1668,939,772,167
6/24/20,80 and older,6858,6209,649,4178,2579,2002,577
6/25/20,0-9,639,616,23,169,1,1,0
6/25/20,19-Oct,1315,1262,53,286,1,1,0
6/25/20,20-29,5502,5305,197,1181,4,4,0
6/25/20,30-39,6536,6368,168,1484,21,21,0
6/25/20,40-49,6493,6307,186,1474,56,44,12
6/25/20,50-59,7785,7548,237,1470,172,143,29
6/25/20,60-69,6458,6248,210,1493,526,447,79
6/25/20,70-79,4355,4118,237,1671,940,773,167
6/25/20,80 and older,6866,6217,649,4182,2584,2006,578
6/26/20,0-9,645,621,24,170,1,1,0
6/26/20,19-Oct,1320,1266,54,287,1,1,0
6/26/20,20-29,5530,5332,198,1187,4,4,0
6/26/20,30-39,6549,6379,170,1487,21,21,0
6/26/20,40-49,6510,6325,185,1478,56,44,12
6/26/20,50-59,7807,7569,238,1475,173,144,29
6/26/20,60-69,6474,6265,209,1496,526,447,79
6/26/20,70-79,4367,4128,239,1676,941,773,168
6/26/20,80 and older,6895,6244,651,4200,2586,2008,578
6/27/20,0-9,645,621,24,170,1,1,0
6/27/20,19-Oct,1334,1281,53,290,1,1,0
6/27/20,20-29,5556,5358,198,1192,4,4,0
6/27/20,30-39,6562,6392,170,1490,21,21,0
6/27/20,40-49,6526,6341,185,1482,56,44,12
6/27/20,50-59,7819,7582,237,1477,174,145,29
6/27/20,60-69,6482,6273,209,1498,528,449,79
6/27/20,70-79,4372,4133,239,1677,941,773,168
6/27/20,80 and older,6899,6248,651,4202,2588,2010,578
6/28/20,0-9,647,623,24,171,1,1,0
6/28/20,19-Oct,1345,1292,53,293,1,1,0
6/28/20,20-29,5575,5377,198,1196,4,4,0
6/28/20,30-39,6579,6410,169,1494,21,21,0
6/28/20,40-49,6544,6358,186,1486,56,44,12
6/28/20,50-59,7833,7594,239,1479,176,146,30
6/28/20,60-69,6494,6283,211,1501,531,451,80
6/28/20,70-79,4382,4143,239,1681,941,773,168
6/28/20,80 and older,6904,6253,651,4206,2589,2010,579
6/29/20,0-9,655,631,24,173,1,1,0
6/29/20,19-Oct,1362,1307,55,296,1,1,0
6/29/20,20-29,5610,5411,199,1204,4,4,0
6/29/20,30-39,6598,6430,168,1498,21,21,0
6/29/20,40-49,6561,6376,185,1490,56,44,12
6/29/20,50-59,7857,7618,239,1484,176,146,30
6/29/20,60-69,6509,6296,213,1504,531,451,80
6/29/20,70-79,4393,4155,238,1685,942,774,168
6/29/20,80 and older,6910,6259,651,4209,2590,2011,579
6/30/20,0-9,658,634,24,174,1,1,0
6/30/20,19-Oct,1366,1311,55,297,1,1,0
6/30/20,20-29,5625,5424,201,1207,4,4,0
6/30/20,30-39,6610,6442,168,1501,21,21,0
6/30/20,40-49,6570,6385,185,1492,56,44,12
6/30/20,50-59,7863,7625,238,1485,176,146,30
6/30/20,60-69,6517,6303,214,1506,532,451,81
6/30/20,70-79,4395,4157,238,1686,943,775,168
6/30/20,80 and older,6909,6261,648,4209,2590,2014,576
7/1/20,0-9,660,637,23,174,1,1,0
7/1/20,19-Oct,1369,1314,55,298,1,1,0
7/1/20,20-29,5637,5436,201,1210,4,4,0
7/1/20,30-39,6620,6452,168,1503,21,21,0
7/1/20,40-49,6579,6395,184,1494,56,44,12
7/1/20,50-59,7873,7636,237,1487,176,146,30
7/1/20,60-69,6526,6313,213,1508,532,451,81
7/1/20,70-79,4398,4160,238,1687,943,775,168
7/1/20,80 and older,6926,6279,647,4219,2592,2016,576
7/2/20,0-9,663,640,23,175,1,1,0
7/2/20,19-Oct,1374,1320,54,299,1,1,0
7/2/20,20-29,5657,5455,202,1214,4,4,0
7/2/20,30-39,6631,6464,167,1506,21,21,0
7/2/20,40-49,6587,6403,184,1496,56,44,12
7/2/20,50-59,7880,7645,235,1488,176,146,30
7/2/20,60-69,6529,6316,213,1509,533,452,81
7/2/20,70-79,4400,4162,238,1688,945,777,168
7/2/20,80 and older,6938,6286,652,4226,2598,2017,581
7/5/20,0-9,668,645,23,176,1,1,0
7/5/20,19-Oct,1400,1346,54,304,1,1,0
7/5/20,20-29,5734,5530,204,1230,4,4,0
7/5/20,30-39,6662,6494,168,1513,21,21,0
7/5/20,40-49,6614,6430,184,1502,56,44,12
7/5/20,50-59,7921,7687,234,1496,176,146,30
7/5/20,60-69,6551,6337,214,1514,533,452,81
7/5/20,70-79,4416,4178,238,1694,945,777,168
7/5/20,80 and older,6952,6300,652,4235,2601,2020,581
7/6/20,0-9,670,647,23,177,1,1,0
7/6/20,19-Oct,1403,1349,54,305,1,1,0
7/6/20,20-29,5750,5547,203,1234,4,4,0
7/6/20,30-39,6670,6502,168,1515,21,21,0
7/6/20,40-49,6622,6438,184,1504,56,44,12
7/6/20,50-59,7926,7692,234,1497,176,146,30
7/6/20,60-69,6565,6352,213,1517,533,452,81
7/6/20,70-79,4417,4179,238,1695,945,777,168
7/6/20,80 and older,6952,6300,652,4235,2601,2020,581
7/7/20,0-9,674,651,23,178,1,1,0
7/7/20,19-Oct,1412,1357,55,307,1,1,0
7/7/20,20-29,5761,5558,203,1236,4,4,0
7/7/20,30-39,6685,6516,169,1518,21,21,0
7/7/20,40-49,6633,6448,185,1506,56,44,12
7/7/20,50-59,7935,7701,234,1499,176,146,30
7/7/20,60-69,6574,6360,214,1519,535,453,82
7/7/20,70-79,4424,4186,238,1697,946,778,168
7/7/20,80 and older,6955,6304,651,4237,2603,2023,580
7/8/20,0-9,678,655,23,179,1,1,0
7/8/20,19-Oct,1422,1366,56,309,1,1,0
7/8/20,20-29,5792,5588,204,1243,4,4,0
7/8/20,30-39,6701,6532,169,1522,21,21,0
7/8/20,40-49,6645,6457,188,1509,56,44,12
7/8/20,50-59,7945,7709,236,1501,176,146,30
7/8/20,60-69,6579,6366,213,1521,537,455,82
7/8/20,70-79,4430,4192,238,1700,947,779,168
7/8/20,80 and older,6961,6310,651,4240,2605,2025,580
7/9/20,0-9,682,659,23,180,1,1,0
7/9/20,19-Oct,1430,1374,56,311,1,1,0
7/9/20,20-29,5807,5603,204,1246,4,4,0
7/9/20,30-39,6707,6540,167,1523,21,21,0
7/9/20,40-49,6655,6468,187,1511,56,44,12
7/9/20,50-59,7956,7721,235,1503,176,146,30
7/9/20,60-69,6589,6378,211,1523,537,455,82
7/9/20,70-79,4434,4196,238,1701,947,779,168
7/9/20,80 and older,6971,6320,651,4246,2605,2025,580
